,Name,Material,Color,Price,Size,URL,Image,Brand_name,Description
137,The Clancy | Willow,"{'OCS Certified Organic Cotton': '75%', 'Tencel ™ Lyocell': '25%'}",['willow'],"('USD', '188')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-clancy-willow,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheClancy-Willow-Front.jpg?v=1602214914,Boyish Jeans,"['Effortless elevated style. The Clancy high waisted paperbag trouser has a voluminous wide leg, polished silhouette with an adjustable belt and D-rings to cinch your waist. Zip fly and back utility pockets.\nThis upcycled trouser includes OCS certified organic cotton , and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 15 1/2""\xa0Inseam: 30""\xa0Leg Opening: 23""Zipper\xa0Fly']"
138,The Tommy | Dirty Dancing,"{'OCS Certified Organic Cotton': '17%', 'GRS Certified Recycled Cotton': '43%', 'Refibra ™ X Tencel ™ Lyocell': '40%'}",['dirty dancing'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-tommy-dirty-dancing,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish6063eff566b2e56063eff566cd0.461394036063eff566cd0.jpg?v=1617162527,Boyish Jeans,"['Classic straight leg. The Tommy in Dirty Dancing is a high waisted rigid straight jean in a medium indigo with destroy. These upcycled jeans include GRS certified recycled cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste jean will be your new favorite second skin.\nFront Rise: 10 3/4""Inseam: 27""Leg Opening: 14 1/2""Button Fly']"
139,The Timmy | Far Country,"{'OCS Certified Organic Cotton': '17%', 'GRS Certified Recycled Cotton': '43%', 'Refibra ™ X Tencel ™ Lyocell': '40%'}",['far country'],"('USD', '188')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-timmy-far-country,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheTimmy-FarCountry-Front.jpg?v=1601015640,Boyish Jeans,"['Vintage details above all things. The Timmy in Far Country is a high waisted rigid straight leg jean with a novelty back yoke that brings a unique and distinct design. These upcycled jeans include GRS certified recycled cotton and REFIBRA™ Technology, reducing its carbon footprint and reducing water usage.\nREFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact. This zero waste jean will be your new favorite second skin.\nFront Rise: 11 1/4""Inseam: 28""Leg Opening: 15""Button Fly']"
140,The Dusty | Black Beauty,{'GOTS Certified Organic Cotton': '100%'},['black beauty'],"('USD', '138')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-dusty-black-beauty,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish60b666051ac68660b666051af22.8328202960b666051af22.jpg?v=1622566523,Boyish Jeans,"['Love for nostalgic vintage details. Our Dusty sustainable mini dress has short puffed sleeves and covered buttons along the front. Great throw on and go piece that will dress you up in a minute.This dress is made of GOTS-certified organic cotton, minimizing environmental impact and reducing carbon footprint and water usage.\nFront high-point-shoulder to hem: 34""Sweep: 49""']"
141,The Ryder | Toxic Avenger,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['toxic avenger'],"('USD', '188')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-ryder-toxic-avenger,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheRyder-ToxicAvenger-Front.jpg?v=1620749952,Boyish Jeans,"['Totally 90s. The Ryder is a vintage denim jacket treasure that will last forever in your closet. This jacket has cropped batwing sleeves, oversized pockets, and zigzag stitching details. Made in the perfect vintage black wash with recycled cotton that helps to reduce its carbon footprint and water usage.\nFront High Point Shoulder: 22 1/2""\xa0Sweep: 39""']"
142,The Dusty | Sunrise,{'GOTS Certified Organic Cotton': '100%'},['sunrise'],"('USD', '138')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-dusty-sunrise,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish60b665caeb40a660b665caeb691.9483925460b665caeb691.jpg?v=1622571814,Boyish Jeans,"['Your new favorite summer dress. Our Dusty sustainable mini dress is a flawless summer staple in a light indigo washThis dress is made of GOTS-certified organic cotton, minimizing environmental impact and reducing carbon footprint and water usage.\nFront high-point-shoulder to hem: 34""Sweep: 49""']"
143,The Robby | Vertigo,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['vertigo'],"('USD', '78')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-robby-vertigo,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Robby-Vertigo-Front-Close.jpg?v=1596136590,Boyish Jeans,"['Feels like a great vintage find. The Robby tie top in a classic white wash pairs perfectly with our high-rise jeans. A flawless summer staple includes organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront HPS: 16 3/4""Chest Width: 32""']"
144,The Cody | Accatone,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['accatone'],"('USD', '98')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-cody-accatone,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Cody-Accatone-Front.jpg?v=1602721670,Boyish Jeans,"['The perfect high waisted denim shorts. The Cody comes in a dark indigo wash with destruction and a raw hem. These denim shorts include organic cotton that is OCS certified, and Tencel™ Lyocell, a natural raw material from eucalyptus trees that is responsibly produced to minimize environmental impact, reducing its carbon footprint and water usage.\nFront Rise: 11 1/2""\xa0Inseam: 2 1/8""\xa0Leg Opening: 24 1/2""Button Fly']"
145,The Lennon | Denim Wearing Pink,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['denim wearing pink'],"('USD', '48')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-lennon-denim-wearing-pink,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheLennon-DenimWearingPink-Front.jpg?v=1591977772,Boyish Jeans,"['The Lennon is a super soft jersey relaxed crew neck tee with short sleeves and a graphic on the back and a sutil logo in the front. Highlighting the message ""Denim wearing, tree-hugging, earth-loving and slow-fashion kind of girl"". Embracing the love for Mama Earth. Made with OCS Certified Organic Cotton and Refibra.\nREFIBRA takes fast fashion scraps and recycles this waste, which is then blended in with TENCEL. Zero waste tee that will be your new favorite second skin.\nFront High Point Shoulder: 23 5/8""Sweep: 38 1/4""']"
146,The Jagger | Nina Klein Mint,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['nina klein mint'],"('USD', '48')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-jagger-nina-klein-mint,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheJagger-NinaKleinMint-Front.jpg?v=1591977540,Boyish Jeans,"['The Jagger is a super soft jersey slim crew neck tee with short sleeves and a graphic on the front.\nWe collaborated with Nina Klein, a local LA Artist who creates minimal figurative figures and embraces the strength of the female gaze. This print "" Amber"" represents self-reflexion, softness and assuredness.\nMade with OCS Certified Organic Cotton and Refibra, making it an eco-friendly addition to your wardrobe. REFIBRA takes fast fashion scraps and recycles this waste, which is then blended in with TENCEL. This zero waste tee will be your new favorite second skin.\nFront HPS: 22 1/2""Sweep: 33 1/2""']"
147,The Lennon | Black,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['black'],"('USD', '48')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-lennon-black,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheLennon-Black-Front.jpg?v=1587514642,Boyish Jeans,"['Versatile vintage-inspired. The Lennon is a super soft jersey relaxed crew neck tee with short sleeves. This timeless staple is made with OCS Certified Organic Cotton and Refibra. REFIBRA takes fast fashion scraps and recycles this waste, which is then blended in with TENCEL. Zero waste tee that will be your new favorite second skin.\nFront High Point Shoulder: 23 5/8""Sweep: 38 1/4""']"
148,The Lennon | Off White Earth Babe,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['off white earth babe'],"('USD', '48')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-lennon-off-white-earth-babe,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheLennon-OffWhiteEarthBabe-Front.jpg?v=1587514098,Boyish Jeans,"['Versatile vintage-inspired. The Lennon is a super soft jersey relaxed crew neck tee with short sleeves. Adding a subtle ""Earth Babe"" embroidery, this timeless staple gently lets people know you are a lover of our planet. This versatile yet classic staple is made with OCS Certified Organic Cotton and Refibra.\nREFIBRA takes fast fashion scraps and recycles this waste, which is then blended in with TENCEL. Zero waste tee that will be your new favorite second skin.\nFront High Point Shoulder: 23 5/8""Sweep: 38 1/4""']"
149,The Joni | Black,"{'OCS Certified Organic Cotton': '74%', 'Refibra™ X Tencel ™ Lyocell': '26%'}",['black'],"('USD', '88')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-joni-black,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheJoni-Black-Front.jpg?v=1587512845,Boyish Jeans,"['Cozy anywhere and everywhere. The Joni is our basic crew neck sweatshirt with long sleeves. Channeling 90\'s vibes, it has a slightly cropped fit and looks perfect with all of our high rise jeans. This versatile yet classic staple is made with OCS Certified Organic Cotton and\xa0REFIBRA™ Technology,\xa0making it an eco-friendly addition to your wardrobe.\xa0REFIBRA™ Technology\xa0takes fashion industry scraps and recycles the\xa0waste, which is then blended in with TENCEL™. This zero waste sweatshirt\xa0will be your new favorite second skin.\nFront HPS: 19""Sweep: 33 1/2""']"
150,The Joni | Off White - Earth Babe,"{'OCS Certified Organic Cotton': '74%', 'Refibra™ X Tencel ™ Lyocell': '26%'}",['off white earth babe'],"('USD', '88')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-joni-off-white-earth-babe,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheJoni-OffWhiteEarthBabe-FrontSide.jpg?v=1587512204,Boyish Jeans,"['Cozy anywhere and everywhere. The Joni is our basic crew neck sweatshirt with long sleeves. Channeling 90\'s vibes, it has a slightly cropped fit and looks perfect with all of our high rise jeans. Adding a subtle ""Earth Babe"" embroidery, this timeless staple gently lets people know you are a lover of our planet. This versatile yet classic staple is made with OCS Certified Organic Cotton and\xa0REFIBRA™ Technology,\xa0making it an eco-friendly addition to your wardrobe.\xa0REFIBRA™ Technology\xa0takes fashion industry scraps and recycles the\xa0waste, which is then blended in with TENCEL™. This zero waste sweatshirt\xa0will be your new favorite second skin.\nFront HPS: 19""Sweep: 33 1/2""']"
151,The Jagger | Mint,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['mint'],"('USD', '48')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-jagger-mint,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheJagger-Mint-Front.jpg?v=1613785900,Boyish Jeans,"['An elevated basic. The Jagger is a super soft jersey slim crew neck tee with short sleeves that looks great with any of our jeans. It\'s a classic staple made with OCS Certified Organic Cotton and Refibra™ Technology, making it an eco-friendly addition to your wardrobe. REFIBRA™ Technology takes fashion industry scraps and recycles the\xa0waste, which is then blended in with TENCEL™. This zero waste tee will be your new favorite second skin.\nFront HPS: 22 1/2""Sweep: 33 1/2""']"
152,The Jagger | White,"{'OCS Certified Organic Cotton': '60%', 'Refibra™ X Tencel ™ Lyocell': '40%'}",['white'],"('USD', '48')","['XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-jagger-white,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheJagger-White-Front.jpg?v=1587510127,Boyish Jeans,"['An elevated basic. The Jagger is a super soft jersey slim crew neck tee with short sleeves that looks great with any of our jeans. It\'s a classic staple made with OCS Certified Organic Cotton and Refibra™ Technology, making it an eco-friendly addition to your wardrobe. REFIBRA™ Technology takes fashion industry scraps and recycles the waste, which is then blended in with TENCEL™. This zero waste tee will be your new favorite second skin.\nFront HPS: 22 1/2""Sweep: 33 1/2""']"
153,The Westley | Pandora's Box,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}","[""pandora's box""]","('USD', '188')","['XXS', 'XS', 'S', 'M', 'L', 'XL']",https://www.boyish.com/products/the-westley-pandoras-box,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/TheWestley-PandorasBox-Front.jpg?v=1585288500,Boyish Jeans,"['Ready for an adventure. The Westley is the perfect update to a vintage denim coverall in a light natural wash with safari pockets and short sleeves. This upcycled coverall includes recycled cotton reducing its carbon footprint and reducing water usage.\nVintage Natural\xa0Wash\nCenter Front:\xa027 1/2"" Inseam: 26""']"
154,The Andy | Senso,"{'OCS Certified Organic Cotton': '66%', 'Tencel ™ Lyocell': '33%', 'Recycled Elastane': '1%'}",['senso'],"('USD', '108')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-andy-senso,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Andy-Senso-Front.jpg?v=1576624996,Boyish Jeans,"['Perfectly imperfect. The Andy is a twist on a classic denim skirt with a criss cross front. This comfort stretch skirt is high-rise with asymmetrical fly front, front slit and raw hem in a medium wash. This ethical skirt includes recycled cotton reducing its carbon footprint and reducing water usage.\nCenter Front: 25 1/2""Sweep: 35 1/2""Button Fly']"
155,The Billy | La Strada,"{'OCS Certified Organic Cotton': '18%', 'GRS Certified Recycled Cotton': '41%', 'Tencel ™ Lyocell': '41%'}",['la strada'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-billy-la-strada,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Billy-LaStrada-Front.jpg?v=1574184719,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage denim in a clean black rinse wash. This upcycled jean is made with recycled cotton reducing its carbon footprint and reducing water.\nFront Rise: 11""Inseam: 29""Leg Opening: 11 1/2""']"
156,The Charley | Greed,"{'OCS Certified Organic Cotton': '60%', 'Tencel ™ Lyocell': '40%'}",['greed'],"('USD', '188')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-charley-greed,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Boyish60999885ccfa1860999885cd221.5295054060999885cd221.jpg?v=1620679855,Boyish Jeans,"['Back in time. Here is our take on rigid high waisted wide leg jeans. The Charley is in a dark eco wash with a raw hem. This jean includes recycled cotton reducing its carbon footprint and reducing water usage.Front Rise: 12 1/2""Inseam: 30""Leg Opening: 21""Button Fly']"
157,The Billy | Easy Rider,"{'Organic Cotton': '70%', 'GRS Certified Recycled Cotton': '30%'}",['easy rider'],"('USD', '168')","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",https://www.boyish.com/products/the-billy-easy-rider,https://cdn.shopify.com/s/files/1/0229/4949/4856/products/Billy-Easy-Rider-Front-1.jpg?v=1563407337,Boyish Jeans,"['Your new classic. The Billy is a high waisted rigid skinny jean reminiscent of the most perfect hip hugging vintage ripped jean in a light eco wash with bleach stains. This recycled denim jean reduces its carbon footprint and water usage by including recycled cotton.\nFront Rise: 11""Inseam: 29""Leg Opening: 11 1/2""Button Fly']"
